

13616,990525233197330	74638,637011171682390



13289,584289354917930	74589,010807510625460



13652,073654450927280	74849,561230063947740



13703,398582012801850	74809,059864397335330



14401,756445310966230	74545,149066526704700



14352,745842685191750	74403,305855764177980



14341,110231989865500	74459,194203146922520



14259,132065727329970	74459,724788723338860



14460,639687314593180	74369,597219395684080



14525,010602625772660	74363,583916196264910



14566,969319981650190	74483,424277803365840



13944,573058243224300	74474,581184863054660



13932,937447547898050	74501,641049260404540



14006,828407973436700	74435,140990349289500



13741,478762470236690	74331,925643469978240



13554,581340594622820	74371,896423560159740



13543,474621294537430	74442,038602842731050



13407,703367625665120	74424,706140679729290



13122,608443366758360	74553,284712031789240



13148,876715997119390	74494,920298625758740



13099,866113371344910	74389,405747581971810



12924,274170150949430	74547,094546973574320



12778,982871367717960	74491,029337732034040



12986,683354789523950	74313,355148295333500



12867,836625768401060	74119,409667848463870



12820,236400196607060	74024,257987810749910



13014,890895869106320	74054,855089384218440



13326,077795626626540	74248,800569831088070



13370,857267090461390	74166,808646008503280



14512,317209139961050	74247,031951243028740



14548,987012543417220	74178,304666830910720



14249,788317744718370	74045,835134585111520



13994,487608751120210	73857,195509902419870



14032,567789208555040	73822,425702381078740



14031,862600681564800	73862,147641948991800



13858,716355082247900	73859,848437784516140



13769,333709286323940	73961,720868456846800



13696,699291006400020	73781,570612996860290



13669,350773362170000	73773,258105632980000



13559,870254547044170	73759,109156928476300



13559,165066020053930	73779,448270691194920



13517,030051532428840	73956,061288975048230



12804,017064075847880	73958,714216857144500



12775,809522996265510	73962,428315892073440



12767,876152067632580	73868,514668866017020



13071,834869423511920	73676,514668866017020



13021,766484007253890	73679,521320465719320



13469,253528828889100	73652,461456068384000



13437,520045114359160	73667,671575925705840



13716,620866893854330	73577,367144739240760



13760,166258435459900	73478,501365666612400



13920,949242589074860	73563,218196034751600



13975,271221390654320	73609,202279324337720



14178,541814295391300	73630,071978663472690



14376,193361207595440	73564,456229046394580



14439,660328636653500	73505,561230063947740



14422,030615461915660	73468,066515997037640



14311,844908119799580	73543,586529707259620



14259,837254254320220	73563,218196034751600



14520,603174332089110	73500,078512440959460



14653,707508801364380	73700,391019804839740



14637,840766944100320	73801,025417465541980



14550,044795333902580	73427,106543417481590



14267,770625182953150	73270,760660232859660



14297,741137580007490	73301,357761806328200



14096,739945164603340	73387,135763327300080



13940,694521344781610	73397,924336714480880



13960,285965192126240	73365,028030976536680



14165,319529414337010	73345,396364649044700



14143,634982209408920	73194,074592174467400



14009,296567817900720	73317,275329098876680



14235,860844336675660	73413,134456571802730



13809,882049588222800	73437,187669369435760



13826,277682840729540	73332,839172673819120



13737,600225571794000	73305,248722700052900



13675,168578709834040	73291,099773995563740



13574,150322218582000	73271,998693244502640



13606,060103064859500	73321,873737427828020



13420,749355374971860	73378,646394104609500



13529,899742149988020	73651,223423056741010



12962,706944871879390	73348,049292531140960



12841,920947401535160	73238,643780593614790



12962,001756344889140	72949,016034532614860



13487,764727662362930	73139,778001520971880



13523,729342538830680	72892,773963432264280



13630,212810114251620	72909,929563736470300



13674,992281578086480	73122,622401216780420



13761,047744094195880	73131,111770439471000



13673,053013128865130	73042,575957841065240



13905,611392127051660	72895,603753173170840



14181,891459798591310	72982,973511423406310



14264,949871074994010	72915,235419500648280



14526,068385416258020	73084,597101573468540



14450,061859409748650	73184,700913657739880



14272,001756344889140	73085,304549008680620



14245,028295187539700	72859,242188922566130



14303,735240059419080	72772,226154389951260



14118,600789501279000	72758,430929403068150



14188,414453673243770	72618,605177750883740



14260,013551386067780	72668,657083793019410



14359,797727955088700	72629,393751138050000



14490,808959066780520	72650,970897912411600



14336,173912300937440	72759,315238697105080



13910,371414684232150	72795,571919752357640



13816,757637726370380	72707,848437784516140



13600,771189112438150	72701,658272726301220



13841,968127566246040	72371,778001520971880



13771,801869130786140	72611,176979681025840



14217,702239766695130	72530,704833924231940



14124,771189112438150	72516,202161502122180



14364,028859117024700	72522,569188419147400



14434,724008947727270	72441,107850172978940



14507,028295187539700	72429,434967491775750



14343,754688966075260	72113,101080751061090



14141,343119496692450	72132,909608937348820



14049,316016724556900	72074,440312335980700



14077,876152067632580	72216,918991870261380



13936,287093051098050	72320,841786184813820



13941,047115608276730	72064,536048242836840



14038,385594556219080	72356,744743522460340



13786,434531065819100	72126,365720161527860



13790,665662227756910	72085,405747581971810



13676,226361500319400	72183,315238697105080



13843,202207488477140	72063,298015231193860



13703,222284881054290	72104,257987810749910



13842,849613224983840	72269,270102076887270



13384,255849103263240	72171,819217874697640



13273,012358970663630	72227,707565257442180



13285,882049588222800	72013,953556624284830



13267,194553622999590	71883,855207206433990



13239,692201070407460	71847,067940574765090



13204,256477589182400	71824,429622647570800



13274,599033156389850	71809,573226507855000



13335,245246477490580	71888,807339253005920



13314,971076326541150	71884,562654641660630



13220,123219446446460	71776,500058911115050



13727,903883325687280	71757,222116301243660



13964,340799222316490	71774,023992887829080



13958,875588138147580	71876,603870995386380



14015,643264560805620	72020,497445400120340



14095,329568110624680	71989,900343826651800



14204,104898398762090	71956,119728794685220



13988,846100535203730	71739,712792279431600



13751,880293243331840	71743,073167596754500



13607,999371514080850	71716,190165058214920



13583,846664464688730	71677,529396643134530



13578,028859117024700	71487,298015231193860



13297,341363151801490	71609,614442861580760



13208,663905882867770	71567,875044183325370



13199,320157900256160	71734,230074656443320



13342,120834615638160	71579,017341288112220



13354,990525233197330	71519,414894870453280



13608,528262909323530	71414,961514979484490



13674,639687314593180	71398,867085828125710



13479,478762470236690	71262,224847634453910



13664,767047936738890	71254,266063988179660



13658,067756930338870	71352,352416962108690



13669,703367625665120	71330,244684611345290



13618,929793682418680	71235,872430672330660



14465,576007003519410	71566,106425595266040



13991,314260379667760	71152,039909598228400



13785,200451143588000	70993,289939053778660



13545,237592612011210	70864,960208223987140



13691,234079922231100	70803,942866935874920



13619,987576472902220	70738,399095982269500



13642,729906468315680	70710,808646008503280



13633,562455617451630	70669,069247330262440



13571,153270978877120	70662,879082272047520



13517,911537191166640	70614,949518535577220



13766,160360914869670	70687,109156928476300



13786,963422461061780	70642,893692226949500



13892,741701509492490	70719,121153372398110



13886,923896161830270	70751,061171152832680



13829,451031212181990	70869,028030976536680



13797,541250365904490	70859,123766883392820



13901,556558096863230	70813,670269170208480



13935,934498787602930	70808,894998982446850



14178,189220031896180	70910,944291513587820



14195,466338943138910	70887,598526151181430



14202,165629949540740	70836,485448956198520



14503,678649684339690	70694,006769421917850



14167,258797863558360	70702,673000503418740



14115,251143998078990	70723,542699842553700



13905,611392127051660	70527,474877090004160



13944,749355374971860	70532,427009136576090



13616,285336706207090	70466,457535801891940



13547,176861061232560	69224,611711528370500



12792,910344775762500	67127,468107668086300



12793,262939039257620	66883,365837983743400



12798,728150123426530	66866,033375820741640



12775,456928732770390	66841,626439305488020



12709,521801459248310	66731,795224986883120



12744,957524940473380	66762,569188419147400



12657,514147593770760	65695,109156928476300



12815,476377639426570	65752,766122899280160



12844,741701509492490	65657,614442861580760



12801,020012836141180	65402,297897408985590



12683,253528828889100	65306,333886740714660



12792,557750512267380	65463,668962414711130



12766,289477881906350	65562,004155910923140
